"position","displayName","route","nflId_def","eps_man_coverage","routes","accurate_targets","completions_allowed","PB","INT","T","FF","eps_tracking","eps_closing","eps_ball_skills","eps_tackling","eps_man_coverage_no_tackling"
"FS","Darian Stewart","SLANT",494307,0.215388662984236,2,0,0,0,0,0,0,0.248987456160014,-0.0335987931757777,0,0,0.215388662984236
"CB","Phillip Gaines","SLANT",2543851,0.213582030468722,6,0,0,0,0,0,0,0.213582030468722,0,0,0,0.213582030468722
"DB","Justin Hardee","SLANT",2559181,0.211843764164787,2,0,0,0,0,0,0,0.211843764164787,0,0,0,0.211843764164787
"CB","Patrick Robinson","SLANT",2508084,0.2052028641263,2,0,0,0,0,0,0,0.2052028641263,0,0,0,0.2052028641263
"FS","Ron Parker","SLANT",2530794,0.200102380289665,4,0,0,0,0,0,0,0.200102380289665,0,0,0,0.200102380289665
"CB","Teez Tabor","SLANT",2557955,0.195770878844744,3,1,1,0,0,1,0,0.389561604469498,0,-0.271886344628318,0.0780956190035643,0.11767525984118
"FS","Andrew Adams","SLANT",2556456,0.192294109471112,1,1,0,1,0,0,0,0.224125427908247,0.109157627736655,-0.14098894617379,0,0.192294109471112
"ILB","Kevin Pierre-Louis","SLANT",2543563,0.181952311739602,1,0,0,0,0,0,0,0.181952311739602,0,0,0,0.181952311739602
"LB","Kenny Young","SLANT",2560947,0.174878198285823,1,0,0,0,0,0,0,0.174878198285823,0,0,0,0.174878198285823
"CB","Kevin King","SLANT",2557996,0.172602120452979,11,1,1,0,0,0,0,1.14665405941535,0,-0.962894519245497,-0.0111574197168745,0.183759540169853
"CB","Kevin Johnson","SLANT",2552261,0.172570892859402,1,0,0,0,0,0,0,0.172570892859402,0,0,0,0.172570892859402
"ILB","Zach Cunningham","SLANT",2558094,0.172518509916021,2,0,0,0,0,0,0,0.172518509916021,0,0,0,0.172518509916021
"OLB","Jordan Evans","SLANT",2558801,0.172291763155876,4,0,0,0,0,0,0,-0.532408100764832,0.704699863920708,0,0,0.172291763155876
"MLB","Eric Kendricks","SLANT",2552312,0.171473495964763,1,0,0,0,0,0,0,0.171473495964763,0,0,0,0.171473495964763
"CB","Ryan Lewis","SLANT",2559208,0.155206433083707,6,3,2,1,0,1,0,-0.456037890311253,0,1.64293610393805,-1.03169178054309,1.1868982136268
"ILB","Dylan Cole","SLANT",2559152,0.151420617272545,1,0,0,0,0,0,0,0.151420617272545,0,0,0,0.151420617272545
"LB","Leon Jacobs","SLANT",2560758,0.14516344874228,1,1,1,0,0,1,0,0.1018221224016,0,-0.126025828719533,0.169367155060213,-0.024203706317933
"FS","Will Parks","SLANT",2556278,0.143358247052622,5,0,0,0,0,0,0,-0.729361128190676,0.872719375243298,0,0,0.143358247052622
"CB","Davon House","SLANT",2495170,0.141975427577057,2,1,0,0,0,0,0,0.364889006783866,0,-0.222913579206809,0,0.141975427577057
"CB","Tony Brown","SLANT",2560982,0.141587826379601,8,4,3,1,0,2.5,0,0.392957506859406,-0.0788086991390092,0.32569629751871,-0.498257278859506,0.639845105239107
"CB","Marcus Cooper","SLANT",2541202,0.140496036642229,1,0,0,0,0,0,0,0.140496036642229,0,0,0,0.140496036642229
"CB","Brent Grimes","SLANT",2506861,0.138243347060596,9,4,2,1,0,2,0,0.090618494561128,0,0.0255893393374498,0.0220355131620179,0.116207833898578
"WR","Tremon Smith","SLANT",2561103,0.136376253617106,2,0,0,0,0,0,0,0.136376253617106,0,0,0,0.136376253617106
"OLB","Nigel Bradham","SLANT",2532800,0.126669301717337,1,0,0,0,0,0,0,0.126669301717337,0,0,0,0.126669301717337
"MLB","Hayes Pullard","SLANT",2552313,0.121641205182902,1,0,0,0,0,0,0,0.121641205182902,0,0,0,0.121641205182902
"MLB","Preston Brown","SLANT",2543814,0.121157262822371,1,0,0,0,0,0,0,0.121157262822371,0,0,0,0.121157262822371
"SS","Jamal Adams","SLANT",2557979,0.118235400654068,3,0,0,0,0,0,0,0.118235400654068,0,0,0,0.118235400654068
"CB","Marshon Lattimore","SLANT",2558061,0.101810559230102,25,3,2,1,0,1.5,0,-0.537334530439058,-0.294776550402679,0.837225437529456,0.0966962025423835,0.00511435668771898
"OLB","T.J. Watt","SLANT",2558064,0.100899414092932,1,0,0,0,0,0,0,0.100899414092932,0,0,0,0.100899414092932
"SS","Daniel Sorensen","SLANT",2550257,0.0964146382408008,1,0,0,0,0,0,0,0.0964146382408008,0,0,0,0.0964146382408008
"CB","Vontae Davis","SLANT",79901,0.092938819444156,1,0,0,0,0,0,0,0.092938819444156,0,0,0,0.092938819444156
"FS","Marcell Harris","SLANT",2561006,0.0828584343644145,1,0,0,0,0,0,0,0.0828584343644145,0,0,0,0.0828584343644145
"OLB","Duke Riley","SLANT",2557967,0.0811841896762254,3,0,0,0,0,0,0,0.0811841896762254,0,0,0,0.0811841896762254
"ILB","Reggie Ragland","SLANT",2555169,0.0775271695635334,1,0,0,0,0,0,0,0.0660634541116352,0.0114637154518982,0,0,0.0775271695635334
"SS","Jayron Kearse","SLANT",2555156,0.0769894356274328,2,0,0,0,0,0,0,0.0769894356274328,0,0,0,0.0769894356274328
"CB","Mike Ford","SLANT",2561527,0.0764666298001192,1,0,0,0,0,0,0,0.0764666298001192,0,0,0,0.0764666298001192
"MLB","Mark Nzeocha","SLANT",2552684,0.0750576224119196,1,0,0,0,0,0,0,0.0750576224119196,0,0,0,0.0750576224119196
"LB","Genard Avery","SLANT",2560964,0.0593270207357997,1,0,0,0,0,0,0,0.0593270207357997,0,0,0,0.0593270207357997
"CB","Dexter McDougle","SLANT",2543608,0.057534172646496,1,0,0,0,0,0,0,0.057534172646496,0,0,0,0.057534172646496
"ILB","C.J. Mosley","SLANT",2543464,0.0514161944121201,1,0,0,0,0,0,0,0.0514161944121201,0,0,0,0.0514161944121201
"CB","KeiVarae Russell","SLANT",2555547,0.0510167805744906,2,0,0,0,0,0,0,0.0510167805744906,0,0,0,0.0510167805744906
"SS","Derrick Kindred","SLANT",2555540,0.0496607803387941,2,1,1,0,0,1,0,-0.126971125815252,0.340331968613891,-0.152258032991583,-0.0114420294682619,0.061102809807056
"DB","Denzel Rice","SLANT",2553736,0.0485775544181726,1,0,0,0,0,0,0,0.0485775544181726,0,0,0,0.0485775544181726
"FS","Clayton Fejedelem","SLANT",2555355,0.0473556014809103,1,0,0,0,0,0,0,0.0473556014809103,0,0,0,0.0473556014809103
"OLB","Emmanuel Lamur","SLANT",2536032,0.0468249641131397,1,0,0,0,0,0,0,0.0468249641131397,0,0,0,0.0468249641131397
"SS","Chris Conte","SLANT",2495272,0.0437771822145949,1,0,0,0,0,0,0,0.0437771822145949,0,0,0,0.0437771822145949
"FS","Raven Greene","SLANT",2561207,0.0431429213362438,1,0,0,0,0,0,0,0.0431429213362438,0,0,0,0.0431429213362438
"CB","Avonte Maddox","SLANT",2560795,0.036265189009257,2,1,1,0,0,1,0,-0.0989207597183431,0.417126166199622,-0.542601008938169,0.260660791466147,-0.22439560245689
"OLB","Matt Judon","SLANT",2555505,0.032284494666153,1,0,0,0,0,0,0,-0.118986719039742,0.151271213705895,0,0,0.032284494666153
"CB","Marcus Sherels","SLANT",2508007,0.0306295233320779,1,0,0,0,0,0,0,0.0306295233320779,0,0,0,0.0306295233320779
"ILB","Mark Barron","SLANT",2532789,0.0214784123838476,1,0,0,0,0,0,0,0.0259243592653622,-0.00444594688151456,0,0,0.0214784123838476
"ILB","Nicholas Morrow","SLANT",2559054,0.0171721104824019,3,0,0,0,0,0,0,0.0171721104824019,0,0,0,0.0171721104824019
"SS","Kurt Coleman","SLANT",494261,0.0137080209243164,1,0,0,0,0,0,0,0.0137080209243164,0,0,0,0.0137080209243164
"CB","Chandon Sullivan","SLANT",2560887,0.0133880604154119,2,0,0,0,0,0,0,0.0133880604154119,0,0,0,0.0133880604154119
"MLB","Kwon Alexander","SLANT",2552592,0.0119999670665141,1,0,0,0,0,0,0,0.0119999670665141,0,0,0,0.0119999670665141
"OLB","Jordan Jenkins","SLANT",2555256,0.011685077428441,1,0,0,0,0,0,0,-0.106244445358653,0.117929522787094,0,0,0.011685077428441
"OLB","Vincent Rey","SLANT",2507843,0.0108393195259767,1,0,0,0,0,0,0,0.0108393195259767,0,0,0,0.0108393195259767
"MLB","Joe Schobert","SLANT",2555166,0.00951010097667166,1,0,0,0,0,0,0,0.00951010097667166,0,0,0,0.00951010097667166
"ILB","Antonio Morrison","SLANT",2555160,0.00720267785312785,1,0,0,0,0,0,0,0.00720267785312785,0,0,0,0.00720267785312785
"CB","Mackensie Alexander","SLANT",2555177,0.00399458950612602,5,1,1,1,0,1,0,0.499939738890718,0,-0.807754887795225,0.311809738410633,-0.307815148904507
"SS","Michael Thomas","SLANT",2535687,0.000434974794572995,6,3,2,0,0,1.5,0,-0.329985322605074,0,-0.258202083397276,0.588622380796923,-0.58818740600235
"FS","Mike Mitchell","SLANT",238227,-0.010245697196133,1,0,0,0,0,0,0,0.213863397718647,-0.22410909491478,0,0,-0.010245697196133
"LB","Isaiah Irving","SLANT",2559287,-0.0126530688479712,1,0,0,0,0,0,0,-0.0126530688479712,0,0,0,-0.0126530688479712
"LB","Oren Burks","SLANT",2560984,-0.0135578922231344,2,1,1,0,0,0,0,-0.00456197596979442,0,-0.00899591625334001,0,-0.0135578922231344
"CB","Corn Elder","SLANT",2558171,-0.0244586314485525,1,0,0,0,0,0,0,-0.0244586314485525,0,0,0,-0.0244586314485525
"LB","Foye Oluokun","SLANT",2561132,-0.0273456154172711,1,0,0,0,0,0,0,-0.0273456154172711,0,0,0,-0.0273456154172711
"FS","Chuck Clark","SLANT",2558248,-0.0296461338666663,2,1,1,0,0,1,0,0.0639475663316137,0,-0.081130161012685,-0.012463539185595,-0.0171825946810713
"CB","Leon Hall","SLANT",2495617,-0.031560378026726,7,2,2,0,0,1,0,0.489871355393016,0,-0.13396871014479,-0.387463023274952,0.355902645248226
"SS","Deshazor Everett","SLANT",2553710,-0.0323347617054577,1,0,0,0,0,0,0,-0.0323347617054577,0,0,0,-0.0323347617054577
"OLB","Christian Kirksey","SLANT",2543720,-0.0461388531734863,1,0,0,0,0,0,0,-0.0461388531734863,0,0,0,-0.0461388531734863
"LB","Fred Warner","SLANT",2560917,-0.0481799268204142,3,0,0,0,0,0,0,-0.0481799268204142,0,0,0,-0.0481799268204142
"SS","Derwin James","SLANT",2560760,-0.0492413593702449,4,1,1,0,0,1,0,0.295654280370586,0,-0.0208062226286619,-0.324089417112169,0.274848057741924
"ILB","Blake Martinez","SLANT",2555161,-0.05279697059216,3,0,0,0,0,0,0,-0.214128070269467,0.161331099677307,0,0,-0.05279697059216
"OLB","Eric Wilson","SLANT",2559012,-0.0540291558381921,1,0,0,0,0,0,0,-0.0540291558381921,0,0,0,-0.0540291558381921
"CB","Josh Hawkins","SLANT",2556550,-0.0562872597392576,1,0,0,0,0,0,0,-0.0562872597392576,0,0,0,-0.0562872597392576
"CB","Darryl Roberts","SLANT",2553353,-0.066371773426729,6,0,0,0,0,0,0,-0.35541007649147,0.289038303064741,0,0,-0.066371773426729
"OLB","Anthony Chickillo","SLANT",2552266,-0.0690362418330139,1,0,0,0,0,0,0,-0.0397161624929693,-0.0293200793400446,0,0,-0.0690362418330139
"DB","Armani Watts","SLANT",2560921,-0.0719582535791346,1,0,0,0,0,0,0,-0.0719582535791346,0,0,0,-0.0719582535791346
"DE","Olivier Vernon","SLANT",2533534,-0.0728295391524728,1,0,0,0,0,0,0,-0.0728295391524728,0,0,0,-0.0728295391524728
"CB","Brian Poole","SLANT",2556445,-0.0792151120830659,14,3,3,0,0,3,0,0.695577887672155,0.0262269226690971,-0.954992313899704,0.153972391475386,-0.233187503558452
"DE","Justin Houston","SLANT",2495493,-0.0795088148188402,1,0,0,0,0,0,0,-0.0795088148188402,0,0,0,-0.0795088148188402
"OLB","Kareem Martin","SLANT",2543738,-0.0805439458104486,1,0,0,0,0,0,0,-0.0805439458104486,0,0,0,-0.0805439458104486
"MLB","Manti Te'o","SLANT",2539277,-0.0813394313916555,1,0,0,0,0,0,0,-0.0813394313916555,0,0,0,-0.0813394313916555
"CB","Joe Haden","SLANT",496733,-0.0909318338820588,23,8,6,0,0,5.5,0,1.69319964267915,-0.375360344310369,-2.79865228880159,1.38988115655075,-1.48081299043281
"CB","De'Vante Harris","SLANT",2556833,-0.0910799889643911,1,0,0,0,0,0,0,-0.0910799889643911,0,0,0,-0.0910799889643911
"ILB","Terrance Smith","SLANT",2556775,-0.0931235921761711,1,0,0,0,0,0,0,-0.0931235921761711,0,0,0,-0.0931235921761711
"FS","Clayton Geathers","SLANT",2552386,-0.0980592587817908,3,0,0,0,0,0,0,-0.115694557703283,0.0176352989214922,0,0,-0.0980592587817908
"OLB","Clay Matthews","SLANT",80431,-0.104486243049606,1,0,0,0,0,0,0,-0.104486243049606,0,0,0,-0.104486243049606
"SS","Patrick Chung","SLANT",71251,-0.106090298227343,13,0,0,0,0,0,0,0.239890868181551,-0.345981166408894,0,0,-0.106090298227343
"ILB","Ramik Wilson","SLANT",2552320,-0.114137037534029,2,0,0,0,0,0,0,-0.114137037534029,0,0,0,-0.114137037534029
"ILB","Josh Bynes","SLANT",2530491,-0.114316781393323,3,0,0,0,0,0,0,-0.114316781393323,0,0,0,-0.114316781393323
"DB","Tracy Walker","SLANT",2560913,-0.115592155615594,1,0,0,0,0,0,0,-0.115592155615594,0,0,0,-0.115592155615594
"LB","Raekwon McMillan","SLANT",2558070,-0.123139059011194,1,0,0,0,0,0,0,-0.123139059011194,0,0,0,-0.123139059011194
"S","Terrell Edmunds","SLANT",2560712,-0.123939546241121,3,0,0,0,0,0,0,-0.123939546241121,0,0,0,-0.123939546241121
"OLB","Kyle Van Noy","SLANT",2543699,-0.126695086693472,1,1,1,0,0,1,0,0.128271080141612,0.0936925923515936,-0.117218233923945,-0.231440525262733,0.104745438569261
"FS","Jimmie Ward","SLANT",2543741,-0.131171086544706,8,1,1,0,0,0,0,0.17774988992012,0,-0.308920976464826,0,-0.131171086544706
"SS","Da'Norris Searcy","SLANT",2495339,-0.131628829260092,1,0,0,0,0,0,0,-0.131628829260092,0,0,0,-0.131628829260092
"SS","Eric Reid","SLANT",2540152,-0.149390215383895,1,0,0,0,0,0,0,-0.01565750662535,-0.133732708758545,0,0,-0.149390215383895
"ILB","Joe Thomas","SLANT",2550262,-0.158292951211086,1,0,0,0,0,0,0,-0.158292951211086,0,0,0,-0.158292951211086
"SS","Erik Harris","SLANT",2555568,-0.159015697000431,3,2,1,1,0,1,0,0.0538502860887656,-0.130692197892955,-0.0249302966803693,-0.0572434885158725,-0.101772208484559
"CB","Jaire Alexander","SLANT",2560952,-0.160548634365443,25,7,4,0,0,3,0,1.25653989291469,-0.0886301188486348,-1.72173875875614,0.393280350324642,-0.553828984690085
"OLB","Thomas Davis","SLANT",2506352,-0.1645343034648,3,0,0,0,0,0,0,-1.19461637214902,1.03008206868422,0,0,-0.1645343034648
"CB","Nickell Robey-Coleman","SLANT",2540197,-0.168200623924112,4,0,0,0,0,0,0,0.559838669595795,-0.728039293519907,0,0,-0.168200623924112
"ILB","Matthew Adams","SLANT",2561149,-0.169052115306603,1,1,1,0,0,1,0,-0.0734842025447233,0,-0.127251913645103,0.0316840008832233,-0.200736116189826
"ILB","Wesley Woodyard","SLANT",2354,-0.170022755966735,1,0,0,0,0,0,0,-0.170022755966735,0,0,0,-0.170022755966735
"OLB","Nick Vigil","SLANT",2555528,-0.182093551943093,2,0,0,0,0,0,0,-0.182093551943093,0,0,0,-0.182093551943093
"OLB","Leonard Floyd","SLANT",2555285,-0.182173474007582,1,0,0,0,0,0,0,-0.182173474007582,0,0,0,-0.182173474007582
"LB","Kyzir White","SLANT",2560928,-0.187957157330323,1,0,0,0,0,0,0,-0.187957157330323,0,0,0,-0.187957157330323
"OLB","Samson Ebukam","SLANT",2558830,-0.194359077712238,1,0,0,0,0,0,0,-0.194359077712238,0,0,0,-0.194359077712238
"OLB","Telvin Smith","SLANT",2543711,-0.205417382255941,2,0,0,0,0,0,0,-0.205417382255941,0,0,0,-0.205417382255941
"MLB","Hardy Nickerson","SLANT",2558982,-0.207024696425924,1,0,0,0,0,0,0,-0.207024696425924,0,0,0,-0.207024696425924
"CB","LeShaun Sims","SLANT",2555551,-0.212811314816808,2,0,0,0,0,0,0,-0.212811314816808,0,0,0,-0.212811314816808
"MLB","Jaylon Smith","SLANT",2555310,-0.213941902484269,2,0,0,0,0,0,0,-0.113378184178646,-0.100563718305623,0,0,-0.213941902484269
"SS","Quandre Diggs","SLANT",2552262,-0.215022880606462,3,1,0,0,0,0,0,0.293066399877882,-0.367434471973056,-0.140654808511288,0,-0.215022880606462
"FS","Antone Exum","SLANT",2543680,-0.219094175673715,1,0,0,0,0,0,0,-0.219094175673715,0,0,0,-0.219094175673715
"ILB","Anthony Walker","SLANT",2558851,-0.219614553237365,1,0,0,0,0,0,0,-0.219614553237365,0,0,0,-0.219614553237365
"OLB","Damien Wilson","SLANT",2552686,-0.220970216174184,1,0,0,0,0,0,0,-0.220970216174184,0,0,0,-0.220970216174184
"DB","Natrell Jamerson","SLANT",2560759,-0.225086443235417,3,0,0,0,0,0,0,0.109403950384186,-0.334490393619603,0,0,-0.225086443235417
"FS","Antoine Bethea","SLANT",2495807,-0.230155500523525,4,0,0,0,0,0,0,0.118407211351531,-0.348562711875056,0,0,-0.230155500523525
"DB","Tre Sullivan","SLANT",2559260,-0.230284732142153,1,1,1,0,0,1,0,0.0158849113178757,0,-0.311520858588032,0.0653512151280038,-0.295635947270156
"FS","Malik Hooker","SLANT",2558060,-0.232079208171413,1,0,0,0,0,0,0,-0.232079208171413,0,0,0,-0.232079208171413
"OLB","Lorenzo Alexander","SLANT",2506268,-0.234105151851108,1,0,0,0,0,0,0,-0.234105151851108,0,0,0,-0.234105151851108
"SS","Reshad Jones","SLANT",496739,-0.240811494655689,3,1,1,0,0,0,0,-0.00177160889550659,-0.304443911632752,0.06540402587257,0,-0.240811494655689
"ILB","Cory Littleton","SLANT",2556593,-0.243071551985248,1,1,1,0,0,0.5,0,0.0724841411996947,0.132729286901701,-0.460895260552475,0.0126102804658316,-0.255681832451079
"SS","Micah Hyde","SLANT",2539240,-0.247954458367056,1,0,0,0,0,0,0,-0.247954458367056,0,0,0,-0.247954458367056
"CB","Terrance Mitchell","SLANT",2543637,-0.268231118213932,8,2,2,0,0,2,0,0.000404511912966611,0.280521300613866,-0.604854443837081,0.0556975130963166,-0.323928631310248
"FS","Adrian Amos","SLANT",2552385,-0.274059076376301,1,0,0,0,0,0,0,0.0240235675474246,-0.298082643923726,0,0,-0.274059076376301
"DB","Keion Crossen","SLANT",2561157,-0.279882556044418,2,1,1,0,0,1,0,-0.126576004419285,0,-0.177856523659134,0.0245499720340012,-0.304432528078419
"ILB","Benardrick McKinney","SLANT",2552490,-0.290741961354337,2,0,0,0,0,0,0,-0.290741961354337,0,0,0,-0.290741961354337
"SS","Damontae Kazee","SLANT",2558184,-0.295334460466097,1,0,0,0,0,0,0,-0.295334460466097,0,0,0,-0.295334460466097
"CB","Akeem King","SLANT",2553456,-0.302399315558684,3,1,1,0,0,1,0,0.636796219530504,0,-0.780028943411493,-0.159166591677695,-0.143232723880989
"FS","Jordan Lucas","SLANT",2555542,-0.30344279881803,2,0,0,0,0,0,0,-0.258040875841271,-0.045401922976759,0,0,-0.30344279881803
"FS","Colin Jones","SLANT",2499257,-0.30659122547156,1,1,1,0,0,0.5,0,-0.14691305752002,0,-0.113340205965498,-0.0463379619860415,-0.260253263485518
"CB","Sam Shields","SLANT",1037374,-0.307661880617025,7,1,1,0,0,0,0,0.419435484176409,0,-0.174741158119516,-0.552356206673918,0.244694326056893
"ILB","Zaire Franklin","SLANT",2561155,-0.311776943148648,1,1,1,0,0,0,0,-0.18573184503502,0,-0.315535241385183,0.189490143271555,-0.501267086420203
"LB","Jerome Baker","SLANT",2560966,-0.320212270453526,1,0,0,0,0,0,0,-0.063891359883455,-0.256320910570071,0,0,-0.320212270453526
"CB","Chris Milton","SLANT",2556394,-0.328012615727366,1,0,0,0,0,0,0,-0.328012615727366,0,0,0,-0.328012615727366
"FS","Kevin Byard","SLANT",2555158,-0.328590175402949,3,0,0,0,0,0,0,0.230622965901163,-0.559213141304112,0,0,-0.328590175402949
"ILB","Jayon Brown","SLANT",2558005,-0.330214866765629,3,1,1,0,0,1,0,0.232073878173274,-0.779811769816559,-0.216813472504491,0.434336497382147,-0.764551364147776
"ILB","Avery Williamson","SLANT",2543597,-0.331217000480431,1,0,0,0,0,0,0,0.0381851469861852,-0.369402147466616,0,0,-0.331217000480431
"CB","Bene' Benwikere","SLANT",2543855,-0.33679688780463,15,5,4,0,0,3,0,-0.867905800735139,0.142480931778894,0.17921973089117,0.209408250260445,-0.546205138065075
"CB","Buster Skrine","SLANT",2495343,-0.341741497416992,7,1,1,0,0,1,0,-0.0880175035862162,0,-0.273332793583179,0.0196087997524028,-0.361350297169395
"FS","Jordan Poyer","SLANT",2539290,-0.352535814938436,1,1,1,0,0,0,0,-0.0697714331584845,0,-0.16378592227293,-0.118978459507022,-0.233557355431414
"CB","Tavon Young","SLANT",2555378,-0.393469943440687,7,1,1,0,0,1,0,0.341463982407175,-0.0570643351363742,-0.46537867334317,-0.212490917368318,-0.180979026072369
"S","Maurice Smith","SLANT",2559058,-0.398670965266424,1,0,0,0,0,0,0,-0.398670965266424,0,0,0,-0.398670965266424
"LB","Ja'Whaun Bentley","SLANT",2561143,-0.401589613324003,2,0,0,0,0,0,0,-0.401589613324003,0,0,0,-0.401589613324003
"CB","P.J. Williams","SLANT",2552484,-0.421605206224487,15,3,3,0,0,2,0,1.02072359847015,0.182940446706371,-1.22503121841898,-0.400238032982028,-0.021367173242459
"FS","Curtis Riley","SLANT",2553822,-0.455454823074864,1,0,0,0,0,0,0,-0.455454823074864,0,0,0,-0.455454823074864
"CB","Lenzy Pipkins","SLANT",2558988,-0.477756769793762,1,0,0,0,0,0,0,-0.477756769793762,0,0,0,-0.477756769793762
"CB","Jonathan Jones","SLANT",2556571,-0.487185773088885,7,1,1,0,0,1,0,-0.0352528317790516,0,-0.388702946336394,-0.0632299949734398,-0.423955778115446
"CB","Logan Ryan","SLANT",2540162,-0.518764077785096,11,0,0,0,0,0,0,-0.518764077785096,0,0,0,-0.518764077785096
"OLB","Lavonte David","SLANT",2532828,-0.527962791230194,3,0,0,0,0,0,0,-0.586846726904247,0.0588839356740527,0,0,-0.527962791230194
"CB","Lafayette Pitts","SLANT",2556652,-0.542971970915068,3,0,0,0,0,0,0,-0.542971970915068,0,0,0,-0.542971970915068
"CB","Jalen Ramsey","SLANT",2555280,-0.548712368072767,27,4,2,1,0,4,0,-0.191714205331623,0.420379305963079,0.470840627616307,-1.24821809632053,0.699505728247763
"SS","Jeff Heath","SLANT",2541832,-0.554519672220157,4,1,1,0,0,0.5,0,0.125578733151755,-0.31668317395716,-0.236351657868123,-0.127063573546629,-0.427456098673528
"CB","Tramon Williams","SLANT",2506789,-0.560603680709692,18,3,2,1,0,0,0,1.05507356021914,-0.134612266972503,-1.44127463953445,-0.0397903344218792,-0.520813346287813
"CB","Cre'von LeBlanc","SLANT",2556587,-0.563184000585027,6,2,1,0,0,1,0,-0.704066119519808,0,0.06240437564013,0.0784777432946505,-0.641661743879678
"CB","Charvarius Ward","SLANT",2561417,-0.574168723614253,3,0,0,0,0,0,0,0.141624154291857,-0.71579287790611,0,0,-0.574168723614253
"SS","Karl Joseph","SLANT",2555342,-0.578539855488938,2,1,1,0,0,1,0,-0.367322724568466,0,-0.232350405445588,0.0211332745251158,-0.599673130014054
"DB","Greg Stroman","SLANT",2560886,-0.587238777999625,12,1,1,0,0,0,0,-0.214311801704389,0,-0.27418032463168,-0.0987466516635562,-0.488492126336069
"CB","Artie Burns","SLANT",2555344,-0.591824496410644,9,1,1,0,0,1,0,-0.371016035035318,0,-0.413553873338864,0.192745411963538,-0.784569908374182
"CB","M.J. Stewart","SLANT",2560884,-0.610737989474214,3,2,1,0,0,0,0,-0.181480224668127,-0.272338736837083,0.551907364577227,-0.708826392546231,0.098088403072017
"MLB","Luke Kuechly","SLANT",2533056,-0.614915497724783,3,0,0,0,0,0,0,-0.614915497724783,0,0,0,-0.614915497724783
"CB","Quincy Wilson","SLANT",2557961,-0.618876971291382,6,1,1,0,0,1,0,-0.437705614176856,-0.251605898071904,0.269346779594014,-0.198912238636636,-0.419964732654746
"CB","Josh Jackson","SLANT",2560755,-0.630186263264505,19,2,1,0,0,1,0,-1.36063820181805,0,0.976140592712851,-0.245688654159306,-0.384497609105199
"CB","Tre'Davious White","SLANT",2557867,-0.636264289985774,26,6,5,1,0,2.5,0,-2.80719546819845,0,1.29798634255923,0.872944835653446,-1.50920912563922
"SS","Landon Collins","SLANT",2552454,-0.663034919294363,9,4,4,0,0,2,0,0.191048803349086,-0.173812625363119,-2.15932764543706,1.47905654815673,-2.14209146745109
"CB","Eli Apple","SLANT",2555277,-0.671179468801501,21,4,4,0,0,3,0,1.02858507768811,-0.35917558010938,-1.15892932608183,-0.181659640298401,-0.4895198285031
"DB","Kevin Toliver","SLANT",2560901,-0.679051605680077,2,1,1,0,0,0,0,-0.425466451890008,-0.0962395014278211,-0.228526963995751,0.0711813116335026,-0.75023291731358
"CB","DeVante Bausby","SLANT",2553790,-0.681594727457577,3,1,1,0,0,1,0,-0.364892984654725,0,-0.388308847802023,0.0716071049991706,-0.753201832456748
"ILB","Christian Jones","SLANT",2550572,-0.7085774245503,3,1,1,0,0,1,0,-0.184471564137805,0,-0.61110799547695,0.087002135064455,-0.795579559614755
"FS","Eric Weddle","SLANT",2495775,-0.733649510997632,1,1,1,0,0,0,0,-0.173432719863123,-0.283750746732962,-0.387563022153008,0.111096977751461,-0.844746488749093
"SS","Kentrell Brice","SLANT",2556480,-0.736143195504572,1,1,1,0,0,0,0,-0.186072261669813,0.311125149711443,-0.234457082319775,-0.626739001226427,-0.109404194278145
"CB","Josh Robinson","SLANT",2533542,-0.74530957486087,2,1,1,0,0,1,0,-0.402512233516155,0,-0.327113348580735,-0.0156839927639798,-0.72962558209689
"CB","Ahkello Witherspoon","SLANT",2558157,-0.751291916907066,10,4,3,1,0,1,0,-0.167981436289056,-0.0518102351561408,-0.325412656192712,-0.206087589269157,-0.545204327637909
"CB","Jalen Mills","SLANT",2555383,-0.76275599687929,14,4,3,0,0,0.5,0,0.823863150473302,0,-1.13196277278344,-0.454656374569152,-0.308099622310138
"OLB","Neville Hewitt","SLANT",2553657,-0.78517117439101,3,0,0,0,0,0,0,-0.0855947727737535,-0.699576401617257,0,0,-0.78517117439101
"FS","Reggie Nelson","SLANT",2507167,-0.795876792321934,2,0,0,0,0,0,0,-0.795876792321934,0,0,0,-0.795876792321934
"CB","Malcolm Butler","SLANT",2550613,-0.813930182437501,22,5,3,1,0,1.5,0,-1.78372138673955,0,1.03105534886099,-0.0612641445589407,-0.75266603787856
"CB","Parry Nickerson","SLANT",2560822,-0.842629764537836,4,1,1,0,0,1,0,-0.230948875136662,-0.0275985116614859,-0.558596138201627,-0.0254862395380608,-0.817143524999775
"CB","Bashaud Breeland","SLANT",2543571,-0.868910699408417,7,3,3,0,0,3,0,-0.282065913417127,0,-0.59377366516077,0.00692887916947998,-0.875839578577897
"CB","Tramaine Brock","SLANT",2507917,-0.874254786711489,13,1,0,1,0,0,0,-0.346815379739952,-0.60391664516456,0.076477238193023,0,-0.874254786711489
"CB","Gareon Conley","SLANT",2558062,-0.879188592932554,28,5,3,1,0,2,0,-0.666810981923866,0,-0.847986423961113,0.635608812952425,-1.51479740588498
"CB","Troy Hill","SLANT",2553536,-0.907345358513468,3,0,0,0,0,0,0,-0.907345358513468,0,0,0,-0.907345358513468
