"position","displayName","nflId_def","route","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles"
"DB","Keion Crossen",2561157,"CORNER",1,0.134479352974842,0.134479352974842,1,0,1
"DB","Keion Crossen",2561157,"FLAT",1,-0.0410297943951491,-0.0410297943951491,0,0,1
"DB","Keion Crossen",2561157,"HITCH",1,0.0239141123965197,0.0239141123965197,1,0,1
"DB","Keion Crossen",2561157,"OUT",2,-0.177212906201989,-0.0886064531009943,0,0,2
"DB","Keion Crossen",2561157,"SLANT",1,0.0245499720340012,0.0245499720340012,1,0,1
"CB","KeiVarae Russell",2555547,"CORNER",1,0.0536412465956739,0.0536412465956739,1,0,0
"CB","KeiVarae Russell",2555547,"CROSS",1,0.0813589392343874,0.0813589392343874,1,0,1
"CB","KeiVarae Russell",2555547,"GO",2,-0.072479469051817,-0.0362397345259085,0.5,0,2
"CB","KeiVarae Russell",2555547,"OUT",1,0.329084757910286,0.329084757910286,1,0,1
"CB","KeiVarae Russell",2555547,"POST",1,-0.0191693960698889,-0.0191693960698889,0,0,0.5
"FS","Kemal Ishmael",2541431,"POST",1,0.0119101106966437,0.0119101106966437,1,0,0
"CB","Ken Crawley",2556735,"CORNER",1,1.1119476972175,1.1119476972175,1,0,1
"CB","Ken Crawley",2556735,"CROSS",2,0.0111344384965127,0.00556721924825635,0.5,0,2
"CB","Ken Crawley",2556735,"GO",3,0.388055375449957,0.129351791816652,1,0,2
"CB","Ken Crawley",2556735,"HITCH",2,0.000315132670240637,0.000157566335120318,1,0,2
"CB","Ken Crawley",2556735,"IN",1,0.218491153520378,0.218491153520378,1,0,0
"CB","Ken Crawley",2556735,"OUT",3,0.118606818858657,0.039535606286219,0.666666666666667,0,2
"CB","Ken Crawley",2556735,"POST",1,0.148279697411334,0.148279697411334,1,0,1
"CB","Kendall Fuller",2555349,"CROSS",14,0.321577203777323,0.0229698002698088,0.642857142857143,0,7.5
"CB","Kendall Fuller",2555349,"FLAT",2,-0.114973790924702,-0.0574868954623509,0.5,0,2
"CB","Kendall Fuller",2555349,"GO",1,0.241380809090516,0.241380809090516,1,0,1
"CB","Kendall Fuller",2555349,"HITCH",1,0.0160278335932084,0.0160278335932084,1,0,1
"CB","Kendall Fuller",2555349,"IN",1,-0.079967046182251,-0.079967046182251,0,0,1
"CB","Kendall Fuller",2555349,"OUT",4,-0.39169664077159,-0.0979241601928976,0.25,0,4
"CB","Kendall Fuller",2555349,"POST",1,0.200951875260044,0.200951875260044,1,0,0
"CB","Kendall Fuller",2555349,"SLANT",5,-1.13167943484882,-0.226335886969764,0.2,0,4
"FS","Kendrick Lewis",494277,"HITCH",2,0.617888900125211,0.308944450062605,0.5,0,1
"S","Kenny Ladler",2550365,"SLANT",1,-0.573059443969498,-0.573059443969498,0,0,0
"CB","Kenny Moore II",2558976,"CROSS",1,-0.0308419584062598,-0.0308419584062598,0,0,1
"CB","Kenny Moore II",2558976,"FLAT",1,1.3457237181391,1.3457237181391,1,0,1
"CB","Kenny Moore II",2558976,"GO",1,-0.0575645961725584,-0.0575645961725584,0,0,1
"CB","Kenny Moore II",2558976,"HITCH",2,-0.215766580368729,-0.107883290184365,0.5,0,2
"CB","Kenny Moore II",2558976,"IN",4,2.94740069111299,0.736850172778248,0.25,1,4
"CB","Kenny Moore II",2558976,"OUT",1,-0.375287253611746,-0.375287253611746,0,0,0
"CB","Kenny Moore II",2558976,"POST",1,-0.0442983025982913,-0.0442983025982913,0,0,0
"CB","Kenny Moore II",2558976,"SCREEN",1,-0.193635524494731,-0.193635524494731,0,0,0
"CB","Kenny Moore II",2558976,"SLANT",2,-0.300060563814906,-0.150030281907453,0.5,0,2
"SS","Kenny Vaccaro",2539320,"SLANT",1,-0.0728573006489778,-0.0728573006489778,0,0,0.5
"LB","Kenny Young",2560947,"CROSS",1,-0.00398155293124969,-0.00398155293124969,0,0,1
"LB","Kenny Young",2560947,"OUT",2,0.10148994857617,0.0507449742880849,1,0,1
"SS","Kentrell Brice",2556480,"CROSS",2,0.10848680591904,0.0542434029595198,0.5,0,2
"SS","Kentrell Brice",2556480,"GO",1,-0.0986853153080074,-0.0986853153080074,0,0,1
"SS","Kentrell Brice",2556480,"OUT",2,-0.911825856982647,-0.455912928491323,0.5,0,1
"SS","Kentrell Brice",2556480,"SLANT",1,-0.626739001226427,-0.626739001226427,0,0,0
"FS","Kevin Byard",2555158,"CROSS",3,0.107586410204857,0.0358621367349522,1,0,3
"FS","Kevin Byard",2555158,"OUT",3,0.0886880463202221,0.0295626821067407,0.666666666666667,0,3
"CB","Kevin Johnson",2552261,"OUT",1,0.266048498951795,0.266048498951795,1,0,1
"CB","Kevin King",2557996,"CORNER",1,-0.218627491621614,-0.218627491621614,0,0,0
"CB","Kevin King",2557996,"OUT",1,0.0239697744360565,0.0239697744360565,1,0,1
"CB","Kevin King",2557996,"POST",1,-0.112936468149842,-0.112936468149842,0,0,0
"CB","Kevin King",2557996,"SLANT",1,-0.0111574197168745,-0.0111574197168745,0,0,0
"ILB","Kevin Pierre-Louis",2543563,"CROSS",1,-0.00822782209015493,-0.00822782209015493,0,0,0
"ILB","Kevin Pierre-Louis",2543563,"FLAT",1,0.265581117096083,0.265581117096083,1,0,1
"ILB","Kevin Pierre-Louis",2543563,"OUT",1,0.996503686578287,0.996503686578287,1,0,0
"DB","Kevin Toliver",2560901,"GO",2,0.102808086737892,0.0514040433689461,0.5,0,0
"DB","Kevin Toliver",2560901,"HITCH",1,0.0424773920282577,0.0424773920282577,1,0,0
"DB","Kevin Toliver",2560901,"OUT",1,-1.27355340097969,-1.27355340097969,0,0,0
"DB","Kevin Toliver",2560901,"SLANT",1,0.0711813116335026,0.0711813116335026,1,0,0
"OLB","Kiko Alonso",2539935,"CROSS",4,0.00608651500000449,0.00152162875000112,0.5,0,2.5
"OLB","Kiko Alonso",2539935,"FLAT",1,-0.631984698843682,-0.631984698843682,0,0,0.5
"OLB","Kiko Alonso",2539935,"OUT",2,0.02756023934315,0.013780119671575,0.5,0,0
"OLB","Kiko Alonso",2539935,"POST",1,-0.119450682781487,-0.119450682781487,0,0,0
"OLB","Kiko Alonso",2539935,"WHEEL",1,-0.833897641693754,-0.833897641693754,0,0,0
"MLB","Korey Toomer",2534567,"SLANT",1,0.157906656696125,0.157906656696125,1,0,1
"SS","Kurt Coleman",494261,"FLAT",1,0.0710174740903713,0.0710174740903713,1,0,1
"SS","Kurt Coleman",494261,"OUT",1,-0.123788594172088,-0.123788594172088,0,0,1
"MLB","Kwon Alexander",2552592,"CROSS",1,-0.82873580443599,-0.82873580443599,0,0,0.5
"MLB","Kwon Alexander",2552592,"FLAT",1,0.12802877011304,0.12802877011304,1,0,1
"MLB","Kwon Alexander",2552592,"HITCH",2,0.208608422775191,0.104304211387595,1,0,1.5
"MLB","Kwon Alexander",2552592,"SCREEN",1,-0.0630801036781067,-0.0630801036781067,0,0,1
"OLB","Kyle Emanuel",2552296,"GO",1,-3.1520831664817,-3.1520831664817,0,0,0
"OLB","Kyle Emanuel",2552296,"HITCH",1,0.027997573355885,0.027997573355885,1,0,1
"CB","Kyle Fuller",2543681,"CORNER",2,-0.045741072298324,-0.022870536149162,0.5,0,0
"CB","Kyle Fuller",2543681,"CROSS",3,0.960596788586173,0.320198929528724,0.666666666666667,0,1.5
"CB","Kyle Fuller",2543681,"FLAT",1,0.0439972947321461,0.0439972947321461,1,0,1
"CB","Kyle Fuller",2543681,"GO",2,-0.00108833449200299,-0.000544167246001495,0.5,0,1
"CB","Kyle Fuller",2543681,"HITCH",4,0.0372310186560046,0.00930775466400115,0.5,0,2.5
"CB","Kyle Fuller",2543681,"IN",5,-0.703421242515922,-0.140684248503184,0.8,0,4
"CB","Kyle Fuller",2543681,"OUT",5,0.397326082177091,0.0794652164354183,1,0,3
"CB","Kyle Fuller",2543681,"POST",1,-0.0693912139411954,-0.0693912139411954,0,0,0
"CB","Kyle Fuller",2543681,"SLANT",5,0.160889073183329,0.0321778146366659,0.6,0,2.5
"OLB","Kyle Van Noy",2543699,"ANGLE",1,-0.325796774266204,-0.325796774266204,0,0,1
"OLB","Kyle Van Noy",2543699,"CROSS",1,-0.173836369744705,-0.173836369744705,0,0,0
"OLB","Kyle Van Noy",2543699,"HITCH",2,0.309312271499005,0.154656135749502,1,0,2
"OLB","Kyle Van Noy",2543699,"SCREEN",2,-1.34065772596657,-0.670328862983284,0,0,0
"OLB","Kyle Van Noy",2543699,"SLANT",1,-0.231440525262733,-0.231440525262733,0,0,1
"OLB","Kyle Van Noy",2543699,"WHEEL",1,0.244488884820653,0.244488884820653,1,0,1
"LB","Kyzir White",2560928,"GO",1,0.684780740864243,0.684780740864243,1,0,1
"ILB","L.J. Fort",2535613,"GO",1,0.0500043211024273,0.0500043211024273,1,0,1
"ILB","L.J. Fort",2535613,"OUT",1,-0.530178795939974,-0.530178795939974,0,0,0
"ILB","L.J. Fort",2535613,"SLANT",1,0.760466986606548,0.760466986606548,1,0,1
"FS","Lamarcus Joyner",2543492,"GO",1,0.0697599863505407,0.0697599863505407,1,0,1
"FS","Lamarcus Joyner",2543492,"OUT",2,-4.5357897572894,-2.2678948786447,0,0,0
"SS","Landon Collins",2552454,"CROSS",2,-0.292125335095985,-0.146062667547992,0.5,0,1
"SS","Landon Collins",2552454,"FLAT",2,-0.745227769680759,-0.37261388484038,0.5,0,1.5
"SS","Landon Collins",2552454,"GO",1,0.362811576693986,0.362811576693986,1,0,1
"SS","Landon Collins",2552454,"HITCH",1,-0.0309928144992468,-0.0309928144992468,0,0,1
"SS","Landon Collins",2552454,"IN",3,0.109543234174717,0.0365144113915725,0.666666666666667,0,2.5
"SS","Landon Collins",2552454,"SLANT",4,1.47905654815673,0.369764137039182,0.75,0,2
"SS","Landon Collins",2552454,"WHEEL",1,0.98727795817778,0.98727795817778,1,0,1
"SS","Lano Hill",2558077,"CROSS",1,1.41689364108602,1.41689364108602,1,0,0
"OLB","Lavonte David",2532828,"ANGLE",1,-0.253862311670609,-0.253862311670609,0,0,0
"OLB","Lavonte David",2532828,"CROSS",3,0.424664520987876,0.141554840329292,1,0,2.5
"OLB","Lavonte David",2532828,"HITCH",2,0.212027527451463,0.106013763725732,1,0,2
"OLB","Lavonte David",2532828,"OUT",4,0.798664871154465,0.199666217788616,0.75,0,3.5
"OLB","Lavonte David",2532828,"POST",1,0.157846518697779,0.157846518697779,1,0,0
"LB","Leighton Vander Esch",2560908,"CROSS",2,0.894526617225573,0.447263308612787,1,0,2
"LB","Leighton Vander Esch",2560908,"FLAT",1,-0.0672131727997744,-0.0672131727997744,0,0,0
"LB","Leighton Vander Esch",2560908,"IN",1,1.69173276415763,1.69173276415763,1,0,1
"LB","Leighton Vander Esch",2560908,"OUT",6,-0.213022339928764,-0.0355037233214607,0.666666666666667,0,5
"LB","Leighton Vander Esch",2560908,"SCREEN",1,-0.0990972748999898,-0.0990972748999898,0,0,1
"LB","Leighton Vander Esch",2560908,"SLANT",2,0.36206956950455,0.181034784752275,1,0,2
"CB","Leon Hall",2495617,"FLAT",1,0.0833467416117175,0.0833467416117175,1,0,1
"CB","Leon Hall",2495617,"HITCH",1,0.0012544197888269,0.0012544197888269,1,0,1
"CB","Leon Hall",2495617,"OUT",2,-1.24694505842245,-0.623472529211223,0.5,0,1
"CB","Leon Hall",2495617,"SLANT",2,-0.387463023274952,-0.193731511637476,0.5,0,1
"LB","Leon Jacobs",2560758,"SLANT",1,0.169367155060213,0.169367155060213,1,0,1
"CB","Leonard Johnson",2532878,"CROSS",1,0.422067208506858,0.422067208506858,1,0,1
"CB","Leonard Johnson",2532878,"GO",2,0.222503742827952,0.111251871413976,1,0,1
"CB","Leonard Johnson",2532878,"OUT",2,-0.025261886496953,-0.0126309432484765,0.5,0,1
"CB","LeShaun Sims",2555551,"CROSS",1,-0.0179647878169429,-0.0179647878169429,0,0,1
"CB","LeShaun Sims",2555551,"IN",1,0.000582712154073017,0.000582712154073017,1,0,1
"CB","Levi Wallace",2560914,"CROSS",1,-0.147643478205029,-0.147643478205029,0,0,0
"CB","Levi Wallace",2560914,"HITCH",1,0.000221686478781236,0.000221686478781236,1,0,1
"CB","Levi Wallace",2560914,"OUT",2,0.0319242098812016,0.0159621049406008,1,0,1
"CB","Logan Ryan",2540162,"CROSS",4,-0.516708370414781,-0.129177092603695,0.5,0,4
"CB","Logan Ryan",2540162,"GO",1,-1.96313608781684,-1.96313608781684,0,0,0
"CB","Logan Ryan",2540162,"IN",1,-0.0858704767883056,-0.0858704767883056,0,0,1
"CB","Logan Ryan",2540162,"OUT",3,0.386510798578335,0.128836932859445,0.333333333333333,0,2
"CB","Logan Ryan",2540162,"POST",1,0.0431260275161429,0.0431260275161429,1,0,1
"OLB","Lorenzo Alexander",2506268,"CROSS",1,-0.228100935694489,-0.228100935694489,0,0,0.5
"OLB","Lorenzo Alexander",2506268,"FLAT",1,0.323638035379328,0.323638035379328,1,0,1
"OLB","Lorenzo Alexander",2506268,"OUT",1,0.66711290729139,0.66711290729139,1,0,1
"OLB","Lorenzo Alexander",2506268,"WHEEL",1,-0.209851637137693,-0.209851637137693,0,0,1
"MLB","Luke Kuechly",2533056,"CROSS",1,-0.448645145967555,-0.448645145967555,0,0,0
"MLB","Luke Kuechly",2533056,"FLAT",1,-0.53672835361544,-0.53672835361544,0,0,1
"MLB","Luke Kuechly",2533056,"HITCH",1,-0.104145400311543,-0.104145400311543,0,0,1
"MLB","Luke Kuechly",2533056,"OUT",1,0.221824068330294,0.221824068330294,1,0,0
"MLB","Luke Kuechly",2533056,"SCREEN",4,4.13651457137526,1.03412864284381,1,1,3
"CB","M.J. Stewart",2560884,"CORNER",1,-1.01328793332442,-1.01328793332442,0,0,0
"CB","M.J. Stewart",2560884,"CROSS",6,-5.63486312865532,-0.939143854775887,0.333333333333333,0,2.5
"CB","M.J. Stewart",2560884,"FLAT",2,-1.49937100028924,-0.749685500144622,0,0,2
"CB","M.J. Stewart",2560884,"GO",1,0.202577807630232,0.202577807630232,1,0,1
"CB","M.J. Stewart",2560884,"HITCH",1,0.0544185114043876,0.0544185114043876,1,0,1
"CB","M.J. Stewart",2560884,"IN",1,0.985476366609858,0.985476366609858,1,0,1
"CB","M.J. Stewart",2560884,"OUT",5,-0.204322586528102,-0.0408645173056203,0.4,0,4
"CB","M.J. Stewart",2560884,"SLANT",1,-0.708826392546231,-0.708826392546231,0,0,0
"CB","Mackensie Alexander",2555177,"CORNER",2,-0.0871012384459317,-0.0435506192229659,0,0,1.5
"CB","Mackensie Alexander",2555177,"FLAT",2,-0.026104606110472,-0.013052303055236,0.5,0,2
"CB","Mackensie Alexander",2555177,"GO",1,-0.239351796165597,-0.239351796165597,0,0,0
"CB","Mackensie Alexander",2555177,"IN",1,0.0685570419427087,0.0685570419427087,1,0,0
"CB","Mackensie Alexander",2555177,"OUT",3,-0.726057167937655,-0.242019055979218,0.333333333333333,0,1
"CB","Mackensie Alexander",2555177,"SCREEN",1,0.051703250270544,0.051703250270544,1,0,1
"CB","Mackensie Alexander",2555177,"SLANT",1,0.311809738410633,0.311809738410633,1,0,1
"CB","Malcolm Butler",2550613,"CORNER",1,2.62494558050042,2.62494558050042,1,0,1
"CB","Malcolm Butler",2550613,"CROSS",1,0.348203283382637,0.348203283382637,1,0,1
"CB","Malcolm Butler",2550613,"FLAT",1,-0.665564030281267,-0.665564030281267,0,0,1
"CB","Malcolm Butler",2550613,"GO",3,-1.27917929582989,-0.426393098609963,0,0,2
"CB","Malcolm Butler",2550613,"HITCH",4,-0.0139482994139759,-0.00348707485349397,0.5,0,4
"CB","Malcolm Butler",2550613,"IN",3,-0.177475014138722,-0.0591583380462406,0.333333333333333,0,2
"CB","Malcolm Butler",2550613,"OUT",7,-1.48909197709296,-0.212727425298994,0.571428571428571,1,6
"CB","Malcolm Butler",2550613,"POST",3,-2.12218952823545,-0.707396509411817,0.333333333333333,0,0
"CB","Malcolm Butler",2550613,"SCREEN",1,0.319895104899948,0.319895104899948,1,0,0
"CB","Malcolm Butler",2550613,"SLANT",2,-0.0612641445589407,-0.0306320722794703,0.5,0,1.5
"SS","Malcolm Jenkins",79848,"ANGLE",1,-2.07706826506723,-2.07706826506723,0,0,1
"SS","Malcolm Jenkins",79848,"FLAT",2,0.937690288454646,0.468845144227323,1,0,2
"SS","Malcolm Jenkins",79848,"GO",1,-0.101870094201807,-0.101870094201807,0,0,0
"SS","Malcolm Jenkins",79848,"OUT",3,-0.0716085482199971,-0.0238695160733324,0.666666666666667,0,3
"SS","Malcolm Jenkins",79848,"POST",1,0.0572114170964496,0.0572114170964496,1,0,1
"OLB","Malcolm Smith",2499278,"CROSS",2,-1.46462716042966,-0.732313580214828,0.5,0,1
"OLB","Malcolm Smith",2499278,"FLAT",1,-0.00267494509059282,-0.00267494509059282,0,0,1
"OLB","Malcolm Smith",2499278,"OUT",1,0.0527794202137905,0.0527794202137905,1,0,1
"MLB","Manti Te'o",2539277,"HITCH",1,-0.433189852209478,-0.433189852209478,0,0,0.5
"FS","Marcell Harris",2561006,"FLAT",1,0.379884784364492,0.379884784364492,1,0,1
"FS","Marcell Harris",2561006,"GO",1,0.358348368758299,0.358348368758299,1,0,1
"DB","Marcus Allen",2560956,"OUT",1,0.0827824267671778,0.0827824267671778,1,0,1
"FS","Marcus Gilchrist",2495153,"HITCH",1,0.0661118564975385,0.0661118564975385,1,0,1
"FS","Marcus Gilchrist",2495153,"OUT",1,0.0742117229800316,0.0742117229800316,1,0,1
"FS","Marcus Gilchrist",2495153,"SLANT",1,1.81920981426173,1.81920981426173,1,0,1
"CB","Marcus Peters",2552488,"CROSS",2,-0.0396146157379631,-0.0198073078689815,0.5,0,1
"CB","Marcus Peters",2552488,"GO",5,-0.4391469864112,-0.08782939728224,0.4,0,2
"CB","Marcus Peters",2552488,"OUT",1,0.000150703333185453,0.000150703333185453,1,0,1
"CB","Marcus Peters",2552488,"POST",1,0.11683958281958,0.11683958281958,1,0,1
"CB","Marcus Peters",2552488,"SCREEN",2,0.494689691408258,0.247344845704129,1,0,2
"CB","Marcus Peters",2552488,"SLANT",1,0.157266560149559,0.157266560149559,1,0,1
"CB","Marcus Williams",2550605,"CROSS",1,0.0444093475430056,0.0444093475430056,1,0,1
"CB","Marcus Williams",2550605,"IN",1,0.0676606465890702,0.0676606465890702,1,0,1
"ILB","Mark Barron",2532789,"CROSS",2,0.0650571126172068,0.0325285563086034,1,0,2
"ILB","Mark Barron",2532789,"FLAT",1,0.0114870628242669,0.0114870628242669,1,0,1
"ILB","Mark Barron",2532789,"OUT",2,0.358593999683167,0.179296999841584,0.5,0,1
"ILB","Mark Barron",2532789,"SCREEN",1,0.0505154808122439,0.0505154808122439,1,0,0
"MLB","Mark Nzeocha",2552684,"CROSS",1,-0.847216474903885,-0.847216474903885,0,0,0
"MLB","Mark Nzeocha",2552684,"HITCH",1,-0.383399707722737,-0.383399707722737,0,0,0.5
"CB","Marlon Humphrey",2558067,"CORNER",1,0.0384471081644964,0.0384471081644964,1,0,1
"CB","Marlon Humphrey",2558067,"CROSS",1,-0.156104378799887,-0.156104378799887,0,0,0.5
"CB","Marlon Humphrey",2558067,"HITCH",1,0.181885908781122,0.181885908781122,1,0,0.5
"CB","Marlon Humphrey",2558067,"OUT",4,0.0669967546125112,0.0167491886531278,0.75,0,3
"CB","Marlon Humphrey",2558067,"SLANT",3,-0.101807112786076,-0.0339357042620253,0.333333333333333,0,2
"MLB","Marquel Lee",2557972,"CROSS",1,0.165894086863229,0.165894086863229,1,0,1
"MLB","Marquel Lee",2557972,"FLAT",1,0.867953229774957,0.867953229774957,1,0,1
"MLB","Marquel Lee",2557972,"HITCH",1,-0.196918432101703,-0.196918432101703,0,0,0.5
"MLB","Marquel Lee",2557972,"SCREEN",1,0.261430207716716,0.261430207716716,1,0,0
"MLB","Marquel Lee",2557972,"SLANT",1,0.492317530036068,0.492317530036068,1,0,0
"SS","Marqui Christian",2556277,"CROSS",2,0.12248350993598,0.0612417549679899,0.5,0,1
"SS","Marqui Christian",2556277,"GO",1,-0.636935510631775,-0.636935510631775,0,0,0
"SS","Marqui Christian",2556277,"HITCH",1,0.160870777728597,0.160870777728597,1,0,0.5
"SS","Marqui Christian",2556277,"IN",1,-0.086567705134399,-0.086567705134399,0,0,1
"SS","Marqui Christian",2556277,"OUT",2,0.0922139212186812,0.0461069606093406,0.5,0,2
"SS","Marqui Christian",2556277,"POST",1,-0.0859799332401476,-0.0859799332401476,0,0,1
"SS","Marqui Christian",2556277,"SLANT",1,-0.711138725285379,-0.711138725285379,0,0,0
"CB","Marshon Lattimore",2558061,"CROSS",3,-0.47000669182186,-0.156668897273953,0.333333333333333,1,2
"CB","Marshon Lattimore",2558061,"GO",5,-1.17165022013553,-0.234330044027107,0.4,0,3
"CB","Marshon Lattimore",2558061,"HITCH",4,-1.46941252414259,-0.367353131035646,0.5,0,2
"CB","Marshon Lattimore",2558061,"IN",5,6.24819192607198,1.2496383852144,0.8,1,3.5
"CB","Marshon Lattimore",2558061,"OUT",5,-0.352075988201857,-0.0704151976403715,0.8,0,5
"CB","Marshon Lattimore",2558061,"POST",1,0.0230814230650758,0.0230814230650758,1,0,0
"CB","Marshon Lattimore",2558061,"SLANT",2,0.0966962025423835,0.0483481012711918,1,0,1.5
"ILB","Mason Foster",2495281,"CROSS",5,1.57079202285681,0.314158404571362,0.6,0,2.5
"ILB","Mason Foster",2495281,"FLAT",1,-0.215128307873366,-0.215128307873366,0,0,1
"OLB","Matt Judon",2555505,"FLAT",1,0.0279900703840024,0.0279900703840024,1,0,1
"OLB","Matt Milano",2557969,"ANGLE",1,-0.312327095515855,-0.312327095515855,0,0,0
"OLB","Matt Milano",2557969,"SCREEN",1,-2.62147892568108,-2.62147892568108,0,0,0
"OLB","Matt Milano",2557969,"SLANT",1,-0.252446190623967,-0.252446190623967,0,0,0
"ILB","Matthew Adams",2561149,"FLAT",1,-0.0884567021417693,-0.0884567021417693,0,0,0.5
"ILB","Matthew Adams",2561149,"SLANT",1,0.0316840008832233,0.0316840008832233,1,0,1
"SS","Matthias Farley",2556429,"CROSS",1,0.0194630126665662,0.0194630126665662,1,0,0.5
"SS","Matthias Farley",2556429,"OUT",1,-0.602335756064614,-0.602335756064614,0,0,0
"CB","Maurice Canady",2555178,"HITCH",1,0.271909598080909,0.271909598080909,1,0,1
"CB","Maurice Canady",2555178,"IN",1,0.00727176945441954,0.00727176945441954,1,0,1
"SS","Micah Hyde",2539240,"CORNER",1,-0.128081818857753,-0.128081818857753,0,0,1
"SS","Micah Hyde",2539240,"CROSS",1,0.0760358940682264,0.0760358940682264,1,0,1
"CB","Michael Davis",2559164,"FLAT",1,0.0823550939018639,0.0823550939018639,1,0,0.5
"CB","Michael Davis",2559164,"GO",2,-0.145268059216659,-0.0726340296083295,0.5,0,2
"CB","Michael Davis",2559164,"HITCH",4,-0.838236847402441,-0.20955921185061,0.25,0,4
"CB","Michael Davis",2559164,"IN",4,-0.235552249942416,-0.058888062485604,0.25,0,4
"CB","Michael Davis",2559164,"OUT",4,-0.0514382352715473,-0.0128595588178868,0.5,0,2.5
"CB","Michael Davis",2559164,"POST",2,-1.89852970125666,-0.94926485062833,0,0,0.5
"CB","Michael Davis",2559164,"SLANT",3,1.01877612252019,0.339592040840064,0.666666666666667,0,3
"SS","Michael Thomas",2535687,"HITCH",1,-0.16521222763433,-0.16521222763433,0,0,1
"SS","Michael Thomas",2535687,"OUT",1,0.187254930180922,0.187254930180922,1,0,1
"SS","Michael Thomas",2535687,"SLANT",2,0.588622380796923,0.294311190398461,1,0,1.5
"FS","Mike Adams",2505708,"CORNER",2,-0.426878958720048,-0.213439479360024,0,0,2
"FS","Mike Adams",2505708,"CROSS",2,-0.276294787000549,-0.138147393500274,0,0,0.5
"FS","Mike Adams",2505708,"GO",2,-0.08330918649106,-0.04165459324553,0.5,0,2
"FS","Mike Adams",2505708,"IN",1,-0.132988466419824,-0.132988466419824,0,0,1
"FS","Mike Adams",2505708,"OUT",1,0.0211547371474453,0.0211547371474453,1,0,1
"FS","Mike Adams",2505708,"POST",1,-0.0320641729341684,-0.0320641729341684,0,0,1
"FS","Mike Adams",2505708,"SLANT",1,0.199674625113656,0.199674625113656,1,0,1
"CB","Mike Ford",2561527,"CORNER",1,0.0565924837777456,0.0565924837777456,1,0,1
"CB","Mike Ford",2561527,"CROSS",2,-0.214782378768489,-0.107391189384245,0.5,0,2
"CB","Mike Ford",2561527,"IN",3,0.3290200699277,0.109673356642567,1,0,3
"CB","Mike Ford",2561527,"OUT",6,-0.536912272662371,-0.0894853787770619,0.166666666666667,0,5
"CB","Mike Hilton",2556559,"CROSS",3,0.248235049529929,0.0827450165099765,1,0,3
"CB","Mike Hilton",2556559,"FLAT",1,0.196123106159489,0.196123106159489,1,0,1
"CB","Mike Hilton",2556559,"HITCH",1,0.00873186752411881,0.00873186752411881,1,0,1
"CB","Mike Hilton",2556559,"OUT",3,-0.0473878004500245,-0.0157959334833415,0.333333333333333,0,3
"CB","Mike Hilton",2556559,"POST",2,0.252347225316378,0.126173612658189,1,0,1
"CB","Mike Hilton",2556559,"SLANT",1,0.000430095496865901,0.000430095496865901,1,0,1
"CB","Mike Hughes",2560746,"CORNER",1,0.0012419361763949,0.0012419361763949,1,0,1
"CB","Mike Hughes",2560746,"CROSS",1,-0.03535705557138,-0.03535705557138,0,0,0
"CB","Mike Hughes",2560746,"HITCH",1,0.305093785472858,0.305093785472858,1,0,0
"CB","Mike Hughes",2560746,"SLANT",2,-0.123115007870278,-0.0615575039351391,0,0,2
"MLB","Mike Hull",2552317,"HITCH",1,-0.0487562893159544,-0.0487562893159544,0,0,1
"S","Minkah Fitzpatrick",2560725,"CROSS",1,-0.0601753460164952,-0.0601753460164952,0,0,1
"S","Minkah Fitzpatrick",2560725,"FLAT",1,3.90021618963576,3.90021618963576,1,0,1
"S","Minkah Fitzpatrick",2560725,"GO",4,-0.361456454264443,-0.0903641135661107,0.5,0,4
"S","Minkah Fitzpatrick",2560725,"IN",2,-0.347404808748449,-0.173702404374225,0.5,0,1
"S","Minkah Fitzpatrick",2560725,"OUT",3,-0.475709193833824,-0.158569731277941,0.666666666666667,0,3
"S","Minkah Fitzpatrick",2560725,"SLANT",2,-0.558160877346455,-0.279080438673228,0,0,2
"SS","Morgan Burnett",496727,"GO",2,0.583800517391764,0.291900258695882,0.5,0,1
"SS","Morgan Burnett",496727,"OUT",3,0.183127419831128,0.0610424732770426,0.666666666666667,0,2.5
"CB","Morris Claiborne",2533059,"CORNER",1,-0.15099821786076,-0.15099821786076,0,0,1
"CB","Morris Claiborne",2533059,"CROSS",1,-0.670061410507988,-0.670061410507988,0,0,1
"CB","Morris Claiborne",2533059,"GO",2,0.861659420210875,0.430829710105438,1,0,2
"CB","Morris Claiborne",2533059,"HITCH",3,-0.932460007552264,-0.310820002517421,0,0,2
"CB","Morris Claiborne",2533059,"OUT",12,-2.390845770503,-0.199237147541916,0.583333333333333,0,9
"CB","Morris Claiborne",2533059,"SLANT",2,1.34835074296087,0.674175371480436,1,0,0
"OLB","Mychal Kendricks",2532890,"FLAT",1,1.05361522651008,1.05361522651008,1,0,0
"OLB","Mychal Kendricks",2532890,"HITCH",1,-0.0938831849158074,-0.0938831849158074,0,0,0.5
"OLB","Mychal Kendricks",2532890,"OUT",1,0.336654268842072,0.336654268842072,1,0,1
"OLB","Myles Jack",2555329,"CROSS",1,0.380449361549212,0.380449361549212,1,0,1
"OLB","Myles Jack",2555329,"GO",1,0.674671536903446,0.674671536903446,1,0,0
"OLB","Myles Jack",2555329,"OUT",1,0.0582525058204615,0.0582525058204615,1,0,0
"OLB","Najee Goode",2533016,"OUT",1,0.229915587969538,0.229915587969538,1,0,0
