"qualifying","position","displayName","nflId_def","targets","completions","interceptions","completion_perc","interception_perc","e_comp_perc","e_int_perc","completions_saved","completions_saved_per_target","interceptions_created","interceptions_created_per_target","expected_epa","actual_epa","epa_pass_arrived_avg","epa_result_avg","eps_saved_ball_skills","eps_saved_ball_skills_per_target","eps_int_returns","ball_hawk_ints","ball_hawk_ints_eps","ball_hawk_eps_int_returns","ball_hawk_pbus","ball_hawk_pbus_eps","ball_skills_penalties","avg_ball_skills_penalties_eps","ball_skills_penalties_eps","PB","routes","e_ball_hawk_eps","eps_saved_ball_skills_per_target_w_penalties","eps_saved_ball_skills_w_penalties","hands_on_ball_plays","hands_on_ball_rate","eps_ball_hawk"
0,"LB","Jermaine Carter",2561093,3,3,0,1,0,0.744699416666667,0.00768144479,-0.76590175,-0.255300583333333,-0.02304433437,-0.00768144479,-0.248154976191058,-0.802587680365736,-0.0827183253970195,-0.267529226788579,0.554432704174678,0.184810901391559,0,0,0,0,0,0,0,0,0,0,10,0.0321779449863542,0.184810901391559,0.658644928160597,0,0,-0.0321779449863542
0,"CB","Donte' Deayon",2556512,4,2,0,0.5,0,0.5605383425,0.030431154575,0.24215337,0.0605383425,-0.1217246183,-0.030431154575,2.19909333179456,1.70465028705639,0.549773332948641,0.426162571764098,0.494443044738171,0.123610761184543,0,0,0,0,0,0,0,0,0,2,40,0.128711779945417,0.123610761184543,0.633392676719397,2,0.5,-0.128711779945417
0,"OLB","Brennan Scarlett",2556673,2,1,0,0.5,0,0.769344475,0.014012585975,0.53868895,0.269344475,-0.02802517195,-0.014012585975,-0.111768455337461,-0.661602616457684,-0.0558842276687306,-0.330801308228842,0.549834161120223,0.274917080560112,0,0,0,0,0,0,0,0,0,1,5,0.0160889724931771,0.274917080560112,0.619308977110836,1,0.5,-0.0160889724931771
0,"OLB","Ben Gedeon",2558033,3,1,0,0.333333333333333,0,0.472089433333333,0.0557121196666667,0.4162683,0.1387561,-0.167136359,-0.0557121196666667,2.45251073504197,1.95712444438296,0.817503578347322,0.652374814794319,0.495386290659009,0.165128763553003,0,0,0,0,0,0,0,0,0,1,18,0.0579203009754376,0.165128763553003,0.599598514644929,1,0.333333333333333,-0.0579203009754376
0,"OLB","Leonard Floyd",2555285,1,0,0,0,0,0.80790186,0.00048550582,0.80790186,0.80790186,-0.00048550582,-0.00048550582,-0.234698168452709,-0.753265785178726,-0.234698168452709,-0.753265785178726,0.518567616726017,0.518567616726017,0,0,0,0,0,0,0,0,0,1,24,0.0772270679672501,0.518567616726017,0.553305024721324,1,1,-0.0772270679672501
0,"LB","Jerome Baker",2560966,10,8,1,0.8,0.1,0.747215272,0.012510508253,-0.52784728,-0.052784728,0.87489491747,0.087489491747,4.56316418951768,4.36245447432096,0.456316418951768,0.436245447432096,0.200709715196723,0.0200709715196723,3.26807928867902,0,0,0,0,0,0,0,0,0,65,0.209156642411302,0.0200709715196723,0.548083795149789,1,0.1,-0.209156642411302
0,"DB","Marcus Allen",2560956,2,1,0,0.5,0,0.891077775,0.001182581835,0.78215555,0.391077775,-0.00236516367,-0.001182581835,0.0671850685665443,-0.398702665250931,0.0335925342832721,-0.199351332625466,0.465887733817475,0.232943866908738,0,0,0,0,0,0,0,0,0,0,8,0.0257423559890834,0.232943866908738,0.535362549808089,0,0,-0.0257423559890834
0,"FS","Kevin Byard",2555158,9,7,0,0.777777777777778,0,0.686037054444444,0.00927779843888889,-0.82566651,-0.0917407233333333,-0.08350018595,-0.00927779843888889,3.01293007950495,2.80550968552014,0.334770008833884,0.311723298391127,0.207420393984808,0.0230467104427565,0,0,0,0,0,0,0,0,0,1,67,0.215592231408573,0.0230467104427565,0.520057065942568,1,0.111111111111111,-0.215592231408573
0,"FS","Jordan Lucas",2555542,1,0,0,0,0,0.51088375,0.051878266,0.51088375,0.51088375,-0.051878266,-0.051878266,0.648854144807803,-0.600926241897022,0.648854144807803,-0.600926241897022,1.24978038670482,1.24978038670482,0,0,0,0,0,0,1,-0.843253622238156,-0.843253622238156,1,34,0.109405012953604,0.203263382233335,0.476001580457282,1,0.5,-0.109405012953604
0,"DB","Justin Hardee",2559181,7,5,1,0.714285714285714,0.142857142857143,0.597780395714286,0.0290636460428571,-0.81553723,-0.116505318571429,0.7965544777,0.113793496814286,3.30128884112379,3.08410893788279,0.471612691589112,0.440586991126112,0.217179903241,0.0310257004630001,4.45800318308833,0,0,0,0,0,0,0,0,1,30,0.0965338349590626,0.0310257004630001,0.460341759208147,2,0.285714285714286,-0.0965338349590626
0,"ILB","Will Compton",2540013,1,0,0,0,0,0.25177848,0.1070282,0.25177848,0.25177848,-0.1070282,-0.1070282,-0.199789413962878,-0.618057140954567,-0.199789413962878,-0.618057140954567,0.418267726991689,0.418267726991689,0,0,0,0,0,0,0,0,0,1,4,0.0128711779945417,0.418267726991689,0.453005134986996,1,1,-0.0128711779945417
0,"DB","Kevin Toliver",2560901,7,6,0,0.857142857142857,0,0.811826812857143,0.0346988689085714,-0.31721231,-0.0453160442857143,-0.24289208236,-0.0346988689085714,7.35011553700975,7.15370896139267,1.05001650528711,1.0219584230561,0.196406575617078,0.0280580822310112,0,0,0,0,1,0.548733820837802,0,0,0,0,54,0.173760902926313,0.0280580822310112,0.439568431584224,0,0,0.37497291791149
0,"OLB","Connor Barwin",71197,1,0,0,0,0,0.5510963,0.008100695,0.5510963,0.5510963,-0.008100695,-0.008100695,-0.195210353195361,-0.595824305214483,-0.195210353195361,-0.595824305214483,0.400613952019122,0.400613952019122,0,0,0,0,0,0,0,0,0,0,2,0.00643558899727084,0.400613952019122,0.435351360014429,0,0,-0.00643558899727084
0,"DB","Jordan Whitehead",2560930,3,2,0,0.666666666666667,0,0.816277966666667,0.00913249846666667,0.4488339,0.1496113,-0.0273974954,-0.00913249846666667,0.382422722755306,0.071899313582158,0.127474240918435,0.0239664378607193,0.310523409173148,0.103507803057716,0,0,0,0,0,0,0,0,0,1,45,0.144800752438594,0.103507803057716,0.414735633159068,1,0.333333333333333,-0.144800752438594
0,"MLB","Mike Hull",2552317,1,1,0,1,0,0.9042313,0.0006362835,-0.0957687,-0.0957687,-0.0006362835,-0.0006362835,0.186332441675898,-0.176635918151352,0.186332441675898,-0.176635918151352,0.36296835982725,0.36296835982725,0,0,0,0,0,0,0,0,0,0,2,0.00643558899727084,0.36296835982725,0.397705767822557,0,0,-0.00643558899727084
0,"LB","Tanner Vallejo",2558289,1,1,0,1,0,0.90409446,0.0011589262,-0.09590554,-0.09590554,-0.0011589262,-0.0011589262,-0.145956179447405,-0.499205923851452,-0.145956179447405,-0.499205923851452,0.353249744404047,0.353249744404047,0,0,0,0,0,0,0,0,0,0,10,0.0321779449863542,0.353249744404047,0.387987152399354,0,0,-0.0321779449863542
0,"OLB","K.J. Wright",2495252,3,3,0,1,0,0.91027777,0.000971577516666667,-0.26916669,-0.08972223,-0.00291473255,-0.000971577516666667,1.2018673066101,0.941680793083514,0.400622435536699,0.313893597694505,0.260186513526582,0.086728837842194,0,0,0,0,0,0,0,0,0,0,23,0.0740092734686147,0.086728837842194,0.364398737512502,0,0,-0.0740092734686147
0,"CB","Johnson Bademosi",2535693,1,1,0,1,0,0.8563091,0.0059972326,-0.1436909,-0.1436909,-0.0059972326,-0.0059972326,0.406575820107659,0.0967151284268817,0.406575820107659,0.0967151284268817,0.309860691680777,0.309860691680777,0,0,0,0,0,0,0,0,0,0,9,0.0289601504877188,0.309860691680777,0.344598099676084,0,0,-0.0289601504877188
0,"FS","Chuck Clark",2558248,4,3,0,0.75,0,0.78999601,0.026728238125,0.15998404,0.03999601,-0.1069129525,-0.026728238125,2.75885853629305,2.55347523031495,0.689714634073262,0.638368807578738,0.205383305978094,0.0513458264945236,0,0,0,0,0,0,0,0,0,0,29,0.0933160404604272,0.0513458264945236,0.344332937959321,0,0,-0.0933160404604272
0,"CB","Joshua Holsey",2558858,1,1,0,1,0,0.9529539,0.0002335707,-0.0470461,-0.0470461,-0.0002335707,-0.0002335707,1.59193169437223,1.30763989303027,1.59193169437223,1.30763989303027,0.28429180134196,0.28429180134196,0,0,0,0,0,0,0,0,0,0,6,0.0193067669918125,0.28429180134196,0.319029209337267,0,0,-0.0193067669918125
0,"CB","Mike Tyson",2558853,1,0,0,0,0,0.8538328,0.000382833,0.8538328,0.8538328,-0.000382833,-0.000382833,-0.0152785243216557,-0.296161529770047,-0.0152785243216557,-0.296161529770047,0.280883005448391,0.280883005448391,0,0,0,0,0,0,0,0,0,0,9,0.0289601504877188,0.280883005448391,0.315620413443698,0,0,-0.0289601504877188
0,"OLB","Kyle Van Noy",2543699,10,8,0,0.8,0,0.780002307,0.013298432846,-0.19997693,-0.019997693,-0.13298432846,-0.013298432846,2.25520563841272,2.29348702423209,0.225520563841272,0.229348702423209,-0.0382813858193667,-0.00382813858193667,-0.099962284058067,1,3.74524072589841,-0.099962284058067,0,0,0,0,0,0,48,0.1544541359345,-0.00382813858193667,0.309092694133699,0,0,3.59078658996391
0,"MLB","Kwon Alexander",2552592,6,6,0,1,0,0.876683525,0.00315979734733333,-0.73989885,-0.123316475,-0.018958784084,-0.00315979734733333,3.40480208416541,3.33244625323892,0.567467014027568,0.555407708873154,0.0723558309264845,0.0120593051544141,0,0,0,0,0,0,0,0,0,0,38,0.122276190948146,0.0120593051544141,0.280780278898324,0,0,-0.122276190948146
0,"CB","Vernon Hargreaves III",2555299,5,4,0,0.8,0,0.82899962,0.008213756728,0.1449981,0.0289996200000001,-0.04106878364,-0.008213756728,3.36352999279757,3.28321606529426,0.672705998559513,0.656643213058852,0.0803139275033069,0.0160627855006614,0,0,0,0,0,0,0,0,0,0,26,0.0836626569645209,0.0160627855006614,0.25400096747984,0,0,-0.0836626569645209
0,"SS","Kavon Frazier",2555536,2,2,0,1,0,0.9309064,0.000237523495,-0.1381872,-0.0690936,-0.00047504699,-0.000237523495,-0.512694677727806,-0.694454906853519,-0.256347338863903,-0.347227453426759,0.181760229125713,0.0908801145628564,0,0,0,0,0,0,0,0,0,0,11,0.0353957394849896,0.0908801145628564,0.251235045116326,0,0,-0.0353957394849896
0,"FS","George Iloka",2532869,1,0,0,0,0,0.39684203,0.13688162,0.39684203,0.39684203,-0.13688162,-0.13688162,-0.429526081303944,-0.642478271986713,-0.429526081303944,-0.642478271986713,0.212952190682769,0.212952190682769,0,0,0,0,0,0,0,0,0,0,10,0.0321779449863542,0.212952190682769,0.247689598678076,0,0,-0.0321779449863542
0,"LB","Duke Ejiofor",2560714,1,1,0,1,0,0.8593192,0.0006519819,-0.1406808,-0.1406808,-0.0006519819,-0.0006519819,0.743290707836116,0.532839229662526,0.743290707836116,0.532839229662526,0.21045147817359,0.21045147817359,0,0,0,0,0,0,0,0,0,0,3,0.00965338349590626,0.21045147817359,0.245188886168897,0,0,-0.00965338349590626
0,"SS","T.J. McDonald",2539309,9,7,0,0.777777777777778,0,0.776796691111111,0.02223321453,-0.00882978000000012,-0.00098108666666668,-0.20009893077,-0.02223321453,6.40796292029967,6.4979785992635,0.711995880033296,0.721997622140389,-0.0900156789638364,-0.0100017421070929,0,0,0,0,0,0,0,0,0,0,62,0.199503258915396,-0.0100017421070929,0.222620992993923,0,0,-0.199503258915396
0,"LB","Raekwon McMillan",2558070,6,5,0,0.833333333333333,0,0.823489981666667,0.00952746304166667,-0.0590601099999999,-0.00984335166666665,-0.05716477825,-0.00952746304166667,3.11836413744681,3.10691817701636,0.519727356241134,0.517819696169393,0.0114459604304469,0.00190766007174115,0,0,0,0,0,0,0,0,0,1,41,0.131929574444052,0.00190766007174115,0.219870408402287,1,0.166666666666667,-0.131929574444052
0,"ILB","Brandon Marshall",2532898,2,1,0,0.5,0,0.686702755,0.0437402564,0.37340551,0.186702755,-0.0874805128,-0.0437402564,-0.152086616453167,-0.275349890890798,-0.0760433082265836,-0.137674945445399,0.123263274437631,0.0616316372188153,0,0,0,0,0,0,0,0,0,1,37,0.119058396449511,0.0616316372188153,0.192738090428244,1,0.5,-0.119058396449511
0,"OLB","Kareem Martin",2543738,1,1,0,1,0,0.9162101,0.00043025258,-0.0837899,-0.0837899,-0.00043025258,-0.00043025258,-0.181407495693574,-0.332239553565408,-0.181407495693574,-0.332239553565408,0.150832057871834,0.150832057871834,0,0,0,0,0,0,0,0,0,0,11,0.0353957394849896,0.150832057871834,0.185569465867141,0,0,-0.0353957394849896
0,"OLB","Eric Wilson",2559012,2,2,0,1,0,0.904883285,0.00090946257,-0.19023343,-0.0951167150000001,-0.00181892514,-0.00090946257,0.868562330823813,0.760813255015397,0.434281165411906,0.380406627507698,0.107749075808416,0.053874537904208,0,0,0,0,0,0,0,0,0,0,29,0.0933160404604272,0.053874537904208,0.177223891799029,0,0,-0.0933160404604272
0,"CB","Quenton Meeks",2560808,1,0,0,0,0,0.43790326,0.06863202,0.43790326,0.43790326,-0.06863202,-0.06863202,-0.379176499087242,-0.514548428065787,-0.379176499087242,-0.514548428065787,0.135371928978545,0.135371928978545,0,0,0,0,0,0,0,0,0,0,17,0.0547025064768021,0.135371928978545,0.170109336973852,0,0,-0.0547025064768021
0,"MLB","Dont'a Hightower",2533057,4,3,0,0.75,0,0.8631538425,0.001055675245,0.45261537,0.1131538425,-0.00422270098,-0.001055675245,1.2074284761888,1.18502672194412,0.301857119047201,0.296256680486029,0.022401754244687,0.00560043856117176,0,0,0,0,0,0,0,0,0,0,32,0.102969423956333,0.00560043856117176,0.161351386225913,0,0,-0.102969423956333
0,"CB","C.J. Goodwin",2550767,1,1,0,1,0,0.9306093,0.00184667,-0.0693907,-0.0693907,-0.00184667,-0.00184667,1.81382116978619,1.72125040651947,1.81382116978619,1.72125040651947,0.0925707632667199,0.0925707632667199,0,0,0,0,0,0,0,0,0,0,2,0.00643558899727084,0.0925707632667199,0.127308171262026,0,0,-0.00643558899727084
0,"OLB","Emmanuel Lamur",2536032,1,1,0,1,0,0.9608752,9.9831006e-05,-0.0391248,-0.0391248,-9.9831006e-05,-9.9831006e-05,0.170433618713227,0.081166904564182,0.170433618713227,0.081166904564182,0.089266714149045,0.089266714149045,0,0,0,0,0,0,0,0,0,0,15,0.0482669174795313,0.089266714149045,0.124004122144352,0,0,-0.0482669174795313
0,"LB","Joe Jones",2559200,1,1,0,1,0,0.7945038,0.0009758537,-0.2054962,-0.2054962,-0.0009758537,-0.0009758537,-0.433449769826331,-0.519044248161729,-0.433449769826331,-0.519044248161729,0.085594478335398,0.085594478335398,0,0,0,0,0,0,0,0,0,0,1,0.00321779449863542,0.085594478335398,0.120331886330705,0,0,-0.00321779449863542
0,"ILB","Ramik Wilson",2552320,4,3,0,0.75,0,0.698761,0.0125695503575,-0.204956,-0.051239,-0.05027820143,-0.0125695503575,0.21947378790518,0.261132896323908,0.0548684469762951,0.065283224080977,-0.0416591084187277,-0.0104147771046819,0,0,0,0,0,0,0,0,0,1,23,0.0740092734686147,-0.0104147771046819,0.0972905235624987,1,0.25,-0.0740092734686147
0,"OLB","Kamu Grugier-Hill",2556363,2,1,0,0.5,0,0.7444468,0.010675695,0.4888936,0.2444468,-0.02135139,-0.010675695,1.32116237292279,1.30159590679185,0.660581186461396,0.650797953395927,0.0195664661309378,0.00978323306546891,0,0,0,0,0,0,0,0,0,0,29,0.0933160404604272,0.00978323306546891,0.089041282121551,0,0,-0.0933160404604272
0,"LB","Elijah Lee",2558121,8,7,0,0.875,0,0.78804936375,0.007786992148125,-0.69560509,-0.08695063625,-0.062295937185,-0.007786992148125,3.31307413524084,3.51335497733392,0.414134266905106,0.439169372166741,-0.20028084209308,-0.025035105261635,0,0,0,0,0,0,0,0,0,0,36,0.115840601950875,-0.025035105261635,0.077618421869373,0,0,-0.115840601950875
0,"SS","Adrian Phillips",2550842,6,4,0,0.666666666666667,0,0.73717697,0.0149226363,0.42306182,0.0705103033333333,-0.0895358178,-0.0149226363,2.75562741175241,2.89447998080736,0.459271235292069,0.48241333013456,-0.138852569054944,-0.0231420948424907,0,0,0,0,1,1.10175423208629,0,0,0,2,60,0.193067669918125,-0.0231420948424907,0.0695718789168952,2,0.333333333333333,0.908686562168164
0,"S","Terrell Edmunds",2560712,5,2,0,0.4,0,0.660214924,0.023657540292,1.30107462,0.260214924,-0.11828770146,-0.023657540292,0.502494584143304,-2.28644607044292,0.100498916828661,-0.457289214088583,2.78894065458622,0.557788130917244,0,0,0,0,0,0,2,-1.48470495955095,-2.96940991910189,2,63,0.202721053414031,-0.025781323502239,0.0626925914514738,2,0.285714285714286,-0.202721053414031
0,"CB","Tavierre Thomas",2561278,1,1,0,1,0,0.94847167,0.00064898713,-0.05152833,-0.05152833,-0.00064898713,-0.00064898713,0.632010847939738,0.608595284583054,0.632010847939738,0.608595284583054,0.023415563356684,0.023415563356684,0,0,0,0,0,0,0,0,0,0,4,0.0128711779945417,0.023415563356684,0.0581529713519907,0,0,-0.0128711779945417
0,"ILB","Jon Bostic",2539978,14,13,0,0.928571428571429,0,0.849317222142857,0.00755526024142857,-1.10955889,-0.0792542064285715,-0.10577364338,-0.00755526024142857,4.38145707004833,4.82218295046012,0.312961219289167,0.34444163931858,-0.440725880411783,-0.0314804200294131,0,0,0,0,0,0,0,0,0,1,56,0.180196491923584,-0.0314804200294131,0.0455978315225095,1,0.0714285714285714,-0.180196491923584
0,"ILB","Joe Thomas",2550262,1,1,0,1,0,0.7249367,0.033134542,-0.2750633,-0.2750633,-0.033134542,-0.033134542,0.313437223689306,0.316464783352796,0.313437223689306,0.316464783352796,-0.00302755966349,-0.00302755966349,0,0,0,0,0,0,0,0,0,0,5,0.0160889724931771,-0.00302755966349,0.0317098483318166,0,0,-0.0160889724931771
0,"CB","Cordrea Tankersley",2557931,1,1,0,1,0,0.9312626,0.00017776669,-0.0687373999999999,-0.0687373999999999,-0.00017776669,-0.00017776669,0.234223258118753,0.250852261802442,0.234223258118753,0.250852261802442,-0.016629003683689,-0.016629003683689,0,0,0,0,0,0,0,0,0,0,6,0.0193067669918125,-0.016629003683689,0.0181084043116176,0,0,-0.0193067669918125
0,"ILB","Nick Kwiatkoski",2555288,5,4,0,0.8,0,0.863355628,0.00525032124,0.31677814,0.0633556280000001,-0.0262516062,-0.00525032124,1.28562275420307,1.44910934422489,0.257124550840613,0.289821868844978,-0.163486590021826,-0.0326973180043651,0,0,0,0,0,0,0,0,0,0,14,0.0450491229808959,-0.0326973180043651,0.0102004499547074,0,0,-0.0450491229808959
0,"MLB","Zach Vigil",2553687,1,1,0,1,0,0.8067635,0.0064516338,-0.1932365,-0.1932365,-0.0064516338,-0.0064516338,0.305437587462863,0.332080079610043,0.305437587462863,0.332080079610043,-0.02664249214718,-0.02664249214718,0,0,0,0,0,0,0,0,0,0,1,0.00321779449863542,-0.02664249214718,0.0080949158481266,0,0,-0.00321779449863542
0,"FS","Jimmie Ward",2543741,5,4,0,0.8,0,0.704629384,0.02323515732,-0.47685308,-0.095370616,-0.1161757866,-0.02323515732,6.62592018198932,6.799085699534,1.32518403639786,1.3598171399068,-0.173165517544675,-0.0346331035089349,0,0,0,0,0,0,0,0,0,0,85,0.273512532384011,-0.0346331035089349,0.000521522431858379,0,0,-0.273512532384011
0,"CB","Blidi Wreh-Wilson",2539219,1,1,0,1,0,0.9274336,0.0005963657,-0.0725664,-0.0725664,-0.0005963657,-0.0005963657,0.414185661720601,0.44951834468664,0.414185661720601,0.44951834468664,-0.035332682966039,-0.035332682966039,0,0,0,0,0,0,0,0,0,0,10,0.0321779449863542,-0.035332682966039,-0.000595274970732362,0,0,-0.0321779449863542
0,"FS","J.J. Wilcox",2540219,2,2,0,1,0,0.917349725,0.000211283865,-0.16530055,-0.082650275,-0.00042256773,-0.000211283865,-0.172599421072376,-0.094282672510176,-0.086299710536188,-0.047141336255088,-0.0783167485622,-0.0391583742811,0,0,0,0,0,0,0,0,0,0,8,0.0257423559890834,-0.0391583742811,-0.00884193257158675,0,0,-0.0257423559890834
0,"MLB","Elandon Roberts",2556119,6,6,0,1,0,0.857073508333333,0.00765275526666667,-0.85755895,-0.142926491666667,-0.0459165316,-0.00765275526666667,1.82439970791951,2.0481746425814,0.304066617986585,0.341362440430233,-0.22377493466189,-0.0372958224436483,0,0,0,0,1,0.33585341938164,0,0,0,1,37,0.119058396449511,-0.0372958224436483,-0.0153504866900499,1,0.166666666666667,0.216795022932129
0,"MLB","Mark Nzeocha",2552684,1,1,0,1,0,0.902725,0.00023555377,-0.097275,-0.097275,-0.00023555377,-0.00023555377,-0.0251848983302004,0.0272300792227732,-0.0251848983302004,0.0272300792227732,-0.0524149775529736,-0.0524149775529736,0,0,0,0,0,0,0,0,0,0,10,0.0321779449863542,-0.0524149775529736,-0.017677569557667,0,0,-0.0321779449863542
0,"SS","Rayshawn Jenkins",2558182,1,1,0,1,0,0.92337906,0.0018898811,-0.07662094,-0.07662094,-0.0018898811,-0.0018898811,1.32661130132467,1.38564750384938,1.32661130132467,1.38564750384938,-0.05903620252471,-0.05903620252471,0,0,0,0,0,0,0,0,0,0,14,0.0450491229808959,-0.05903620252471,-0.0242987945294034,0,0,-0.0450491229808959
0,"CB","Marcus Williams",2550605,2,2,0,1,0,0.88327523,0.0017553135,-0.23344954,-0.11672477,-0.003510627,-0.0017553135,0.142868880969515,0.250049179545746,0.0714344404847575,0.125024589772873,-0.107180298576231,-0.0535901492881155,0,0,0,0,0,0,0,0,0,0,11,0.0353957394849896,-0.0535901492881155,-0.0377054825856178,0,0,-0.0353957394849896
0,"OLB","Preston Smith",2552276,1,1,0,1,0,0.92182624,0.00095841265,-0.07817376,-0.07817376,-0.00095841265,-0.00095841265,0.0235693376606074,0.103043184573913,0.0235693376606074,0.103043184573913,-0.0794738469133056,-0.0794738469133056,0,0,0,0,0,0,0,0,0,0,12,0.038613533983625,-0.0794738469133056,-0.044736438917999,0,0,-0.038613533983625
0,"SS","Landon Collins",2552454,18,14,0,0.777777777777778,0,0.765615102222222,0.0161668498494444,-0.218928160000001,-0.0121626755555556,-0.29100329729,-0.0161668498494444,12.0923716535456,12.7722564760886,0.671798425196976,0.709569804227142,-0.679884822543,-0.0377713790301667,0,0,0,0,1,0.344530536805757,0,0,0,2,82,0.263859148888104,-0.0377713790301667,-0.0546114786274813,2,0.111111111111111,0.0806713879176525
0,"FS","Adrian Amos",2552385,4,2,0,0.5,0,0.6829783025,0.0418316481625,0.73191321,0.1829783025,-0.16732659265,-0.0418316481625,-0.840474175061871,-2.40074569459405,-0.210118543765468,-0.600186423648512,1.56027151953218,0.390067879883044,0,0,0,0,0,0,1,-1.80593372800421,-1.80593372800421,2,43,0.138365163441323,-0.0491324416944056,-0.0719751684954948,2,0.4,-0.138365163441323
0,"FS","Eric Weddle",2495775,3,2,0,0.666666666666667,0,0.893454503333333,0.00154292363333333,0.68036351,0.226787836666667,-0.0046287709,-0.00154292363333333,1.09278093771144,1.28663911360043,0.364260312570478,0.428879704533477,-0.193858175888995,-0.0646193919629984,0,0,0,0,0,0,0,0,0,0,25,0.0804448624658855,-0.0646193919629984,-0.0896459519030754,0,0,-0.0804448624658855
0,"SS","Eddie Pleasant",2532928,1,1,0,1,0,0.7382991,0.00508197,-0.2617009,-0.2617009,-0.00508197,-0.00508197,0.10745984702446,0.234199337368629,0.10745984702446,0.234199337368629,-0.126739490344169,-0.126739490344169,0,0,0,0,0,0,0,0,0,0,5,0.0160889724931771,-0.126739490344169,-0.0920020823488624,0,0,-0.0160889724931771
0,"OLB","Myles Jack",2555329,3,2,0,0.666666666666667,0,0.585375193333333,0.0632458574333333,-0.24387442,-0.0812914733333334,-0.1897375723,-0.0632458574333333,0.834307212344483,1.03354788471376,0.278102404114828,0.344515961571254,-0.19924067236928,-0.0664135574564266,0,0,0,0,0,0,0,0,0,0,88,0.283165915879917,-0.0664135574564266,-0.0950284483833601,0,0,-0.283165915879917
0,"SS","Matthias Farley",2556429,2,2,0,1,0,0.91063913,0.0052439631,-0.17872174,-0.0893608699999999,-0.0104879262,-0.0052439631,0.961683056658779,1.13109182914063,0.48084152832939,0.565545914570315,-0.169408772481851,-0.0847043862409255,0,0,0,0,0,0,0,0,0,0,7,0.0225245614904479,-0.0847043862409255,-0.0999339564912377,0,0,-0.0225245614904479
0,"OLB","Ramon Humber",2507644,1,1,0,1,0,0.5599835,0.013832318,-0.4400165,-0.4400165,-0.013832318,-0.013832318,-0.161801074213556,-0.026411602274498,-0.161801074213556,-0.026411602274498,-0.135389471939058,-0.135389471939058,0,0,0,0,0,0,0,0,0,0,4,0.0128711779945417,-0.135389471939058,-0.100652063943751,0,0,-0.0128711779945417
0,"OLB","Jamie Collins",2539311,8,7,0,0.875,0,0.84287830125,0.00411907739375,-0.25697359,-0.03212169875,-0.03295261915,-0.00411907739375,0.76599834451642,1.14744643697641,0.0957497930645525,0.143430804622051,-0.381448092459991,-0.0476810115574988,0,0,0,0,1,0.562457640611824,0,0,0,1,73,0.234898998400386,-0.0476810115574988,-0.103548828497538,1,0.125,0.327558642211438
0,"ILB","Matthew Adams",2561149,2,2,0,1,0,0.92198858,0.00172485335,-0.15602284,-0.0780114199999999,-0.0034497067,-0.00172485335,0.450354774608645,0.632230470285846,0.225177387304322,0.316115235142923,-0.181875695677201,-0.0909378478386007,0,0,0,0,0,0,0,0,0,0,16,0.0514847119781667,-0.0909378478386007,-0.112400879686588,0,0,-0.0514847119781667
0,"DB","Denzel Rice",2553736,1,1,0,1,0,0.8349704,0.009124591,-0.1650296,-0.1650296,-0.009124591,-0.009124591,0.665353523110515,0.825827930835165,0.665353523110515,0.825827930835165,-0.16047440772465,-0.16047440772465,0,0,0,0,0,0,0,0,0,0,10,0.0321779449863542,-0.16047440772465,-0.125736999729343,0,0,-0.0321779449863542
0,"ILB","Todd Davis",2550930,9,9,0,1,0,0.787360325555556,0.00757009105888889,-1.91375707,-0.212639674444444,-0.06813081953,-0.00757009105888889,0.692299181545612,1.14006646629004,0.0769221312828458,0.126674051810005,-0.447767284744429,-0.0497519205271588,0,0,0,0,0,0,0,0,0,0,59,0.18984987541949,-0.0497519205271588,-0.135130612786669,0,0,-0.18984987541949
0,"LB","Jack Cichy",2561022,1,1,0,1,0,0.7149737,0.007322429,-0.2850263,-0.2850263,-0.007322429,-0.007322429,-0.010806094728609,0.16011868372265,-0.010806094728609,0.16011868372265,-0.170924778451259,-0.170924778451259,0,0,0,0,0,0,0,0,0,0,1,0.00321779449863542,-0.170924778451259,-0.136187370455952,0,0,-0.00321779449863542
0,"FS","Jermaine Whitehead",2552697,7,6,0,0.857142857142857,0,0.717260612857143,0.01770758234,-0.97917571,-0.139882244285714,-0.12395307638,-0.01770758234,1.93948345941591,2.33115139117565,0.277069065630845,0.333021627310807,-0.391667931759734,-0.0559525616799621,0,0,0,0,0,0,0,0,0,1,37,0.119058396449511,-0.0559525616799621,-0.148506075792588,1,0.142857142857143,-0.119058396449511
0,"ILB","Danny Trevathan",2532961,13,11,0,0.846153846153846,0,0.797900611538462,0.0139100095676923,-0.627292049999999,-0.0482532346153846,-0.18083012438,-0.0139100095676923,5.2233204996952,5.82576689508197,0.401793884591938,0.448135915006306,-0.602446395386774,-0.0463420304143673,0,0,0,0,0,0,0,0,0,1,92,0.296037093874459,-0.0463420304143673,-0.150860091447789,1,0.0769230769230769,-0.296037093874459
0,"ILB","Terrance Smith",2556775,2,1,0,0.5,0,0.76054347,0.0134321967,0.52108694,0.26054347,-0.0268643934,-0.0134321967,-0.673113916399132,-0.451058333570401,-0.336556958199566,-0.2255291667852,-0.222055582828731,-0.111027791414366,0,0,0,0,0,0,0,0,0,0,22,0.0707914789699792,-0.111027791414366,-0.152580766838118,0,0,-0.0707914789699792
